"chekhov_V1_36_Nenuzhnaya_pobe" "chekhov_V7_11_Step_Istoriya_" "chekhov_V7_7_Duel" "chekhov_V9_11_Moya_zhizn_Ras" "chekhov_V9_4_Tri_goda" "gogol_bulba" "gogol_md" "gogol_portret" "lermontov_bela" "lermontov_knyaginya_lig" "lermontov_knyazhna_mery" "lermontov_vadim" "leskov_010" "leskov_015" "leskov_018" "leskov_020" "tolstoy_v02_079_226_Junost" "tolstoy_v09_003_360_Vojna_i_mir_Tom_pervyj" "tolstoy_v12_003_341_Vojna_i_mir_Tom_chetvertyj" "tolstoy_v18_003_458_Anna_Karenina_Chasti_1_4" "turgenev_dym" "turgenev_nov" "turgenev_otsy_i_deti" "unknown_013"
"чем" 0.154031106769855 0.182778903991227 0.079428117553614 0.116337045039056 0.129275706648964 0.120668397995855 0.100271621861752 0.0857093880349694 0.115637786870664 0.126198889449773 0.0776665516051087 0.0967288075976082 0.132836049660246 0.141180711310477 0.155788906032326 0.131670254977669 0.132602718355726 0.110905399483038 0.184775584136606 0.144947407596028 0.0817135074904048 0.14545251115369 0.120405826852473 0.178658711297635
"вас" 0.225411375760763 0.0299092751985644 0.192460438687603 0.172843609772312 0.185178714929597 0.0629574250413158 0.0913867946081791 0.0399977144163191 0.0355808574986657 0.171630489651691 0.245944080082844 0.0556923437683199 0.206066179601151 0.132169176545979 0.0748985125155414 0.0871870607284568 0.0819016789844192 0.0948062285903387 0.0400498803054714 0.119483673829158 0.255045190045809 0.219577348568551 0.258576447830721 0.180344170838179
"во" 0.108948831617702 0.119637100794257 0.109977393535773 0.179491440917401 0.118793892596345 0.107552267778915 0.177696545071459 0.194274612879264 0.115637786870664 0.126198889449773 0.138073869520193 0.0820729276585766 0.122617891994073 0.110140980454982 0.18125440028761 0.160139499297166 0.140402878259004 0.0957006269732664 0.185685808689004 0.104466600069209 0.0891420081713507 0.118879456231381 0.106588764754648 0.111240329675886
"потому" 0.108948831617702 0.0930510783955335 0.0977576831429095 0.0698022270234336 0.0908423884560288 0.12853807612602 0.12946462569492 0.0914233472373007 0.106742572495997 0.136294800605755 0.198481187435278 0.0996599835854145 0.0885573664401642 0.156199935917975 0.140809203529218 0.23842992117578 0.138452838283185 0.0715518706342179 0.160199521221885 0.135153663839539 0.0916181750649994 0.0979007286611376 0.0631637124471991 0.190456928081441
"время" 0.12021940040574 0.0864045727958526 0.116087248732205 0.196111018780123 0.157227210789281 0.131161302169408 0.165003934709212 0.097137306439632 0.0266856431239993 0.0858152448258455 0.0604073179150846 0.0527611677805135 0.0919634189955551 0.0991268824094841 0.155788906032326 0.147684204907386 0.159903278017199 0.147575733183074 0.170211991298253 0.126012836333484 0.0718088399158103 0.0755234192528776 0.108562630768623 0.11292578921643
"вам" 0.187842813133969 0.0465255391977668 0.122197103928637 0.0997174671763337 0.129275706648964 0.0629574250413158 0.101540882897977 0.0628535512256442 0.115637786870664 0.212014134275618 0.254573696927856 0.0703482237073514 0.207769205878847 0.147188401153476 0.0674086612639873 0.0889663884984253 0.0819016789844192 0.0921230334415555 0.0282169611243094 0.0809616150536371 0.259997523833106 0.254541894518958 0.203308199439422 0.237649795216666
"того" 0.086407694041626 0.0432022863979263 0.0580436243661025 0.0664783114508891 0.0663848223332518 0.125914850082632 0.125656842586246 0.182846694474601 0.0800569293719979 0.0403836446239273 0.0431480842250604 0.0498299917927072 0.0800422350516869 0.104133290611983 0.155788906032326 0.117435632817921 0.163803357968838 0.130582163907448 0.261234446537961 0.158005732604679 0.0965705088522966 0.0923064013090726 0.071059176503099 0.0943857342704488
"есть" 0.127733112931099 0.0897278255956931 0.131361886723285 0.0731261425959781 0.0733726983683309 0.136407754256184 0.185312111288808 0.159990857665276 0.115637786870664 0.0908632004038364 0.176907145322748 0.105522335561027 0.122617891994073 0.132169176545979 0.0808903935167848 0.0907457162683938 0.0526510793471266 0.0509807078268803 0.161109745774283 0.156046983853381 0.101522842639594 0.128669529097495 0.124353558880423 0.160118656351654
"где" 0.131489969193779 0.152869628792662 0.113032321133989 0.126308791756689 0.118793892596345 0.154770336559901 0.187850633361257 0.102851265641963 0.160113858743996 0.0959111559818274 0.0733517431826027 0.181732911243991 0.0936664452732506 0.12716276834348 0.110849798523001 0.15480151598726 0.0877517989118777 0.110905399483038 0.0737281887441632 0.0822674475545022 0.0891420081713507 0.0895092376330401 0.104614898740673 0.111240329675886
"тем" 0.0525959876775115 0.0465255391977668 0.0519337691696707 0.0631543958783447 0.0279515041403166 0.0918129115185856 0.135810930876044 0.171418776069939 0.106742572495997 0.1110550227158 0.0906109768726269 0.076210575682964 0.0817452613293823 0.0981256007689843 0.151294995281394 0.169036138147008 0.113102318597531 0.11001100110011 0.16201997032668 0.13776532884127 0.0965705088522966 0.0979007286611376 0.104614898740673 0.111240329675886
"нибудь" 0.0788939815162672 0.0830813199960121 0.103867538339341 0.159547947482134 0.16421508682436 0.123291624039243 0.289391516259234 0.171418776069939 0.142323429994663 0.0858152448258455 0.142388677942699 0.0850041036463829 0.115805786883292 0.0680871515539891 0.12732747127642 0.0978630273482678 0.185253797702853 0.0626078868049407 0.0855611079253252 0.0652916250432557 0.0668565061285131 0.0713276737388288 0.0888239706288737 0.183715089919266
"может" 0.0901645503043054 0.0897278255956931 0.0733182623571821 0.113013129466512 0.108312078543727 0.0918129115185856 0.111694971187774 0.108565224844295 0.0355808574986657 0.151438667339727 0.151018294787711 0.114315863524446 0.10899368177251 0.0961230374879846 0.104857917521758 0.10675966619811 0.0858017589360582 0.0876510415269169 0.138354131964356 0.151476570100353 0.0866658412777021 0.118879456231381 0.0986933006987486 0.0960711938109926
"под" 0.139003681719137 0.169485892791865 0.106922465937557 0.079773973741067 0.115299954578806 0.15739356260329 0.123118320513797 0.0799954288326381 0.160113858743996 0.0555275113579001 0.142388677942699 0.120178215500059 0.112399734327901 0.119152515219481 0.0913761852689606 0.131670254977669 0.0760515590569607 0.120743781695243 0.105586048078061 0.0763912013006092 0.101522842639594 0.0853134921189913 0.0947455686707986 0.09944211289208
"со" 0.0939214065669847 0.122960353594098 0.134416814321501 0.199434934352667 0.143251458719122 0.107552267778915 0.112964232223999 0.057139592023313 0.0444760718733321 0.0757193336698637 0.103555402140145 0.0850041036463829 0.107290655494814 0.111142262095482 0.110849798523001 0.145904877137417 0.124802558452448 0.0894398382927724 0.0737281887441632 0.0979374375648836 0.12628451157608 0.0895092376330401 0.0947455686707986 0.106183951054255
"который" 0.116462544143061 0.0697883087966502 0.0641534795625344 0.0963935516037893 0.0524090702630935 0.0865664594318092 0.105348666006651 0.13142106165362 0.0800569293719979 0.141342756183746 0.0949257852951329 0.178801735256185 0.0851513138847732 0.0760974046779878 0.0808903935167848 0.147684204907386 0.210604317388506 0.135054155822086 0.132892784649973 0.0927141075614231 0.074285006809459 0.0867120739570076 0.114484228810548 0.0522492457568556
"ним" 0.0525959876775115 0.0697883087966502 0.134416814321501 0.0631543958783447 0.111806016561266 0.152147110516513 0.087579011499505 0.125707102451288 0.115637786870664 0.0959111559818274 0.0431480842250604 0.0937976316098019 0.0681210511078186 0.106135853892983 0.115343709273934 0.0711731107987402 0.124802558452448 0.0894398382927724 0.104675823525664 0.1123015950744 0.146093846725269 0.135662438287576 0.112510362796573 0.0657329220812054
"будет" 0.0713802689909084 0.0664650559968097 0.158856235107228 0.0698022270234336 0.0524090702630935 0.146900658429737 0.0977330997893027 0.057139592023313 0.142323429994663 0.0807672892478546 0.129444252675181 0.076210575682964 0.0851513138847732 0.0931191925664851 0.0823883637670956 0.0889663884984253 0.0624012792262241 0.111799797865965 0.0901122306873106 0.125359920083051 0.0792373405967562 0.141256765639641 0.116458094824523 0.0893293556488177
"сказала" 0.154031106769855 0.0299092751985644 0.0947027555446936 0.129632707329234 0.199154466999755 0.0236090343904934 0.0507704414489884 0.0457116736186504 0.0266856431239993 0.0908632004038364 0.112185018985157 0.0263805838902568 0.0885573664401642 0.025032041012496 0.0719025720149198 0.0587178164089607 0.0643513192020436 0.175302083053834 0.122880314573605 0.278142322684269 0.0396186702983781 0.0181815638942113 0.0315818562235995 0.0134836763243498
"человек" 0.0788939815162672 0.142899870393141 0.137471741919717 0.0930696360312448 0.0873484504384892 0.0865664594318092 0.162465412636763 0.0742814696303068 0.0978473581213307 0.0757193336698637 0.0862961684501208 0.0908664556219956 0.0817452613293823 0.0620794617109901 0.110849798523001 0.0658351274888347 0.0760515590569607 0.0804958544634951 0.141995030173944 0.0711678712971487 0.103999009533243 0.107690801527251 0.114484228810548 0.141578601405673
"всех" 0.0601097002028702 0.0764348143963311 0.0702633347589662 0.0631543958783447 0.0698787603507914 0.230843891818158 0.144695758129617 0.194274612879264 0.0533712862479986 0.0959111559818274 0.0431480842250604 0.0498299917927072 0.110696708050205 0.0871115027234861 0.12732747127642 0.0765110941086457 0.107252198670073 0.122532578461098 0.135623458307164 0.0711678712971487 0.0519995047666213 0.0587404371966826 0.0414511862934744 0.134836763243498
"раз" 0.127733112931099 0.106344089594895 0.0580436243661025 0.15622403190959 0.108312078543727 0.0865664594318092 0.0990023608255274 0.154276898462945 0.231275573741327 0.100959111559818 0.146703486365205 0.0732793996951577 0.126023944549464 0.0801025312399872 0.106355887772069 0.0676144552588032 0.152103118113921 0.0867566431439892 0.0746384132965603 0.097284521314451 0.10895134332054 0.0895092376330401 0.0967194346847736 0.0707893007028366
"этот" 0.101435119092344 0.0531720447974477 0.0702633347589662 0.0664783114508891 0.0524090702630935 0.0236090343904934 0.0456933973040896 0.148562939260614 0.0266856431239993 0.0807672892478546 0.0647221263375906 0.117247039512252 0.119211839438683 0.0941204742069849 0.128825441526731 0.147684204907386 0.0760515590569607 0.108222204334255 0.131072335545179 0.0927141075614231 0.121332177788783 0.146851092991706 0.0651375784611741 0.09944211289208
"вдруг" 0.0563528439401908 0.112990595194576 0.0672084071607503 0.0465348180156224 0.0803605744034101 0.125914850082632 0.0888482725357297 0.148562939260614 0.0711617149973314 0.0807672892478546 0.0604073179150846 0.114315863524446 0.0851513138847732 0.105134572252483 0.070404601764609 0.0943043718083308 0.148203038162282 0.0965950253561942 0.128341661887988 0.0868378613075301 0.0965705088522966 0.109089383365268 0.0789546405589989 0.107869410594799
"опять" 0.0338117063641145 0.109667342394736 0.0885929003482617 0.0764500581685225 0.0908423884560288 0.049841294824375 0.0647323128474602 0.0171418776069939 0.0711617149973314 0.0504795557799091 0.0388332758025544 0.0322429358658694 0.120914865716378 0.116148670297981 0.106355887772069 0.0604971441789292 0.0468009594196681 0.132370960673303 0.106496272630458 0.138418245091702 0.138665346044323 0.103495056013203 0.100667166712724 0.0859584365677302
"без" 0.0375685626267939 0.096374331195374 0.0947027555446936 0.106365298321423 0.157227210789281 0.102305815692138 0.116772015332673 0.148562939260614 0.062266500622665 0.100959111559818 0.0906109768726269 0.128971743463478 0.0970724978286415 0.0921179109259853 0.119837620024866 0.0800697496485828 0.105302158694253 0.0652910819537238 0.120149640916414 0.0835732800553673 0.101522842639594 0.0881106557950238 0.0848762386009238 0.0724747602433804
"при" 0.067623412728229 0.0631418031969692 0.0488788415714548 0.0764500581685225 0.0803605744034101 0.0839432333884211 0.0812327063183814 0.0857093880349694 0.0533712862479986 0.0807672892478546 0.0690369347600966 0.0674170477195451 0.112399734327901 0.115147388657482 0.155788906032326 0.16725681037704 0.0916518788635167 0.0983838221220496 0.121970090021208 0.0861849450570975 0.0718088399158103 0.0545446916826338 0.0493466503493743 0.0977566533515363
"том" 0.018784281313397 0.0265860223987239 0.0824830451518299 0.0897457204587003 0.0978302644911079 0.0341019385640461 0.0710786180285838 0.0685675104279755 0.0711617149973314 0.0100959111559818 0.0388332758025544 0.0439676398170946 0.0425756569423866 0.0520666453059917 0.0659106910136765 0.0996423551182363 0.173553557847936 0.109116602717182 0.211172096156122 0.158005732604679 0.0569518385539185 0.0909078194710563 0.0552682483912992 0.0589910839190305
"кто" 0.0901645503043054 0.132930111993619 0.0610985519643184 0.0598304803058002 0.048915132245554 0.162640014690066 0.126926103622471 0.097137306439632 0.0444760718733321 0.121150933871782 0.103555402140145 0.184664087231797 0.103884602939423 0.109139698814483 0.121335590275177 0.108538993968079 0.0565511592987656 0.0813902528464229 0.0846508833729281 0.0496216350328743 0.0767611737031076 0.0937049831470888 0.0868501046148987 0.107869410594799
"ней" 0.101435119092344 0.0598185503971287 0.0855379727500458 0.113013129466512 0.157227210789281 0.0341019385640461 0.048231919376539 0.057139592023313 0.0800569293719979 0.0807672892478546 0.0862961684501208 0.0791417516707703 0.0613089459970367 0.0570730535084909 0.095870096019893 0.0871870607284568 0.120902478500809 0.067974277102507 0.0782793115061486 0.148864905098623 0.168379348768107 0.1118865470413 0.181595673285697 0.0589910839190305
"один" 0.108948831617702 0.0697883087966502 0.0885929003482617 0.0664783114508891 0.0663848223332518 0.181002596993783 0.112964232223999 0.142848980058282 0.177904287493329 0.0757193336698637 0.129444252675181 0.164145855317153 0.095369471550946 0.0801025312399872 0.10785385802238 0.0818490774185513 0.115052358573351 0.0974894237391219 0.105586048078061 0.0711678712971487 0.0445710040856754 0.0629361827107313 0.0493466503493743 0.0977566533515363
"говорил" 0.0300548501014351 0.0830813199960121 0.0824830451518299 0.169519694199767 0.101324202508648 0.0839432333884211 0.0913867946081791 0.057139592023313 0.142323429994663 0.0403836446239273 0.0733517431826027 0.0439676398170946 0.0715271036632095 0.0780999679589875 0.0419431670087032 0.0533798330990552 0.134552758331546 0.16904129437334 0.125610988230797 0.124707003832618 0.0297140027237836 0.0713276737388288 0.0789546405589989 0.0505637862163119
"тебя" 0.176572244345931 0.0797580671961716 0.079428117553614 0.0830978893136114 0.0803605744034101 0.0970593636053619 0.123118320513797 0.097137306439632 0.12453300124533 0.0353356890459364 0.159647911632724 0.228631727048892 0.098775524106337 0.118151233578981 0.0778944530161631 0.112097649508016 0.0292505996372926 0.0447199191463862 0.0400498803054714 0.0887966100588278 0.0767611737031076 0.102096474175186 0.122379692866448 0.114611248756974
"которые" 0.139003681719137 0.0498487919976073 0.0488788415714548 0.0997174671763337 0.0768666363858705 0.152147110516513 0.119310537405123 0.142848980058282 0.0711617149973314 0.121150933871782 0.0862961684501208 0.0908664556219956 0.0544968408862549 0.0410525472604934 0.0734005422652306 0.104980338428142 0.208654277412687 0.0930174318244833 0.185685808689004 0.0874907775579626 0.0222855020428377 0.0601390190346988 0.0217125261537247 0.0471928671352244
"сам" 0.018784281313397 0.0631418031969692 0.0458239139732388 0.0698022270234336 0.0733726983683309 0.0944361375619737 0.161196151600538 0.119993143248957 0.0444760718733321 0.060575466935891 0.0474628926475665 0.0615546957439325 0.0783392087739914 0.117149951938481 0.119837620024866 0.0818490774185513 0.0585011992745851 0.0885454399098446 0.0737281887441632 0.0711678712971487 0.074285006809459 0.102096474175186 0.126327424894398 0.178658711297635
